"統計名：","住民基本台帳人口移動報告 年報（実数）　2020年～"
"表番号：","10"
"表題：","男女，移動前の住所地（都道府県，21大都市）別転入者数－都道府県，市区町村（移動者）（2020年～）"
"実施年月：","-","-"
"市区町村時点（年月日）：","-"

"***","調査していないため該当数値がないもの"
"-","定義上該当数値がないもの"

"","","","","","","","","","","/性別 コード","0","1","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47370","宮古郡","2020000000","2020年","12100","千葉市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47370","宮古郡","2020000000","2020年","13100","東京都特別区部","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47370","宮古郡","2020000000","2020年","14100","横浜市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47370","宮古郡","2020000000","2020年","14130","川崎市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47370","宮古郡","2020000000","2020年","14150","相模原市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47370","宮古郡","2020000000","2020年","15100","新潟市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47370","宮古郡","2020000000","2020年","22100","静岡市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47370","宮古郡","2020000000","2020年","22130","浜松市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47370","宮古郡","2020000000","2020年","23100","名古屋市","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47370","宮古郡","2020000000","2020年","26100","京都市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47370","宮古郡","2020000000","2020年","27100","大阪市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47370","宮古郡","2020000000","2020年","27140","堺市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47370","宮古郡","2020000000","2020年","28100","神戸市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47370","宮古郡","2020000000","2020年","33100","岡山市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47370","宮古郡","2020000000","2020年","34100","広島市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47370","宮古郡","2020000000","2020年","40100","北九州市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47370","宮古郡","2020000000","2020年","40130","福岡市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47370","宮古郡","2020000000","2020年","43100","熊本市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47370","宮古郡","2020000000","2020年","99300","移動前の住所地不詳","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","00999","総数","","73","41","32"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","01000","北海道","","2","1","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","02000","青森県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","03000","岩手県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","04000","宮城県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","05000","秋田県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","06000","山形県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","07000","福島県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","08000","茨城県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","09000","栃木県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","10000","群馬県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","11000","埼玉県","","2","1","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","12000","千葉県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","13000","東京都","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","14000","神奈川県","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","15000","新潟県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","16000","富山県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","17000","石川県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","18000","福井県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","19000","山梨県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","20000","長野県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","21000","岐阜県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","22000","静岡県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","23000","愛知県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","24000","三重県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","25000","滋賀県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","26000","京都府","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","27000","大阪府","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","28000","兵庫県","","4","3","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","29000","奈良県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","30000","和歌山県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","31000","鳥取県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","32000","島根県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","33000","岡山県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","34000","広島県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","35000","山口県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","36000","徳島県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","37000","香川県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","38000","愛媛県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","39000","高知県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","40000","福岡県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","41000","佐賀県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","42000","長崎県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","43000","熊本県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","44000","大分県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","45000","宮崎県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","46000","鹿児島県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","47000","沖縄県","","62","35","27"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","00416","21大都市計","","4","2","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","01100","札幌市","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","04100","仙台市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","11100","さいたま市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","12100","千葉市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","13100","東京都特別区部","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","14100","横浜市","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","14130","川崎市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","14150","相模原市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","15100","新潟市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","22100","静岡市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","22130","浜松市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","23100","名古屋市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","26100","京都市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","27100","大阪市","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","27140","堺市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","28100","神戸市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","33100","岡山市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","34100","広島市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","40100","北九州市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","40130","福岡市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","43100","熊本市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2021000000","2021年","99300","移動前の住所地不詳","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","00999","総数","","50","34","16"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","01000","北海道","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","02000","青森県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","03000","岩手県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","04000","宮城県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","05000","秋田県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","06000","山形県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","07000","福島県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","08000","茨城県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","09000","栃木県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","10000","群馬県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","11000","埼玉県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","12000","千葉県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","13000","東京都","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","14000","神奈川県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","15000","新潟県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","16000","富山県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","17000","石川県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","18000","福井県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","19000","山梨県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","20000","長野県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","21000","岐阜県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","22000","静岡県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","23000","愛知県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","24000","三重県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","25000","滋賀県","","3","2","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","26000","京都府","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","27000","大阪府","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","28000","兵庫県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","29000","奈良県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","30000","和歌山県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","31000","鳥取県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","32000","島根県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","33000","岡山県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","34000","広島県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","35000","山口県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","36000","徳島県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","37000","香川県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","38000","愛媛県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","39000","高知県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","40000","福岡県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","41000","佐賀県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","42000","長崎県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","43000","熊本県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","44000","大分県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","45000","宮崎県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","46000","鹿児島県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","47000","沖縄県","","40","26","14"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","00416","21大都市計","","2","1","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","01100","札幌市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","04100","仙台市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","11100","さいたま市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","12100","千葉市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","13100","東京都特別区部","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","14100","横浜市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","14130","川崎市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","14150","相模原市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","15100","新潟市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","22100","静岡市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","22130","浜松市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","23100","名古屋市","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","26100","京都市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","27100","大阪市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","27140","堺市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","28100","神戸市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","33100","岡山市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","34100","広島市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","40100","北九州市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","40130","福岡市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","43100","熊本市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47375","多良間村","2020000000","2020年","99300","移動前の住所地不詳","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","00999","総数","","772","399","373"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","01000","北海道","","41","23","18"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","02000","青森県","","3","1","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","03000","岩手県","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","04000","宮城県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","05000","秋田県","","3","1","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","06000","山形県","","3","2","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","07000","福島県","","5","3","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","08000","茨城県","","9","6","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","09000","栃木県","","2","1","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","10000","群馬県","","8","4","4"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","11000","埼玉県","","39","20","19"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","12000","千葉県","","12","4","8"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","13000","東京都","","60","27","33"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","14000","神奈川県","","35","19","16"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","15000","新潟県","","4","1","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","16000","富山県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","17000","石川県","","3","2","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","18000","福井県","","3","0","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","19000","山梨県","","6","5","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","20000","長野県","","9","5","4"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","21000","岐阜県","","8","5","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","22000","静岡県","","21","14","7"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","23000","愛知県","","14","3","11"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","24000","三重県","","2","2","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","25000","滋賀県","","4","3","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","26000","京都府","","12","6","6"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","27000","大阪府","","48","21","27"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","28000","兵庫県","","25","11","14"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","29000","奈良県","","10","6","4"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","30000","和歌山県","","5","1","4"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","31000","鳥取県","","2","1","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","32000","島根県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","33000","岡山県","","8","6","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","34000","広島県","","10","3","7"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","35000","山口県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","36000","徳島県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","37000","香川県","","10","4","6"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","38000","愛媛県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","39000","高知県","","3","0","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","40000","福岡県","","22","11","11"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","41000","佐賀県","","4","1","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","42000","長崎県","","10","7","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","43000","熊本県","","27","14","13"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","44000","大分県","","4","2","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","45000","宮崎県","","6","5","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","46000","鹿児島県","","6","3","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","47000","沖縄県","","261","142","119"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","00416","21大都市計","","168","87","81"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","01100","札幌市","","13","7","6"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","04100","仙台市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","11100","さいたま市","","9","5","4"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","12100","千葉市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","13100","東京都特別区部","","39","21","18"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","14100","横浜市","","15","9","6"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","14130","川崎市","","4","1","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","14150","相模原市","","3","2","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","15100","新潟市","","3","1","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","22100","静岡市","","5","3","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","22130","浜松市","","2","1","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","23100","名古屋市","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","26100","京都市","","7","4","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","27100","大阪市","","19","11","8"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","27140","堺市","","4","1","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","28100","神戸市","","10","5","5"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","33100","岡山市","","2","1","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","34100","広島市","","3","0","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","40100","北九州市","","2","0","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","40130","福岡市","","10","6","4"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","43100","熊本市","","17","8","9"
"18","移動前の住所地別転入者数【人】","60000","移動者","47380","八重山郡","2021000000","2021年","99300","移動前の住所地不詳","","1","1","0"
